vtaxid,vname,vrefseq,htaxid,hname
1071504,Mycobacterium phage Turbido,NC_023707,246196,Mycolicibacterium smegmatis MC2 155
1701849,Mycobacterium phage Turj99,NC_028941,246196,Mycolicibacterium smegmatis MC2 155
439809,Mycobacterium phage Tweety,NC_009820,1772,Mycolicibacterium smegmatis
1161933,Mycobacterium phage Twister,NC_041982,246196,Mycolicibacterium smegmatis MC2 155
260120,Mycobacterium phage U2,NC_009877,246196,Mycolicibacterium smegmatis MC2 155
663560,Mycobacterium phage UncleHowie,NC_027985,85007,Corynebacteriales
663560,Mycobacterium phage UncleHowie,NC_027985,246196,Mycolicibacterium smegmatis MC2 155
2015825,Mycobacterium phage Unicorn,NC_051599,246196,Mycolicibacterium smegmatis MC2 155
1673876,Mycobacterium phage UnionJack,NC_028802,1763,Mycobacterium
1912978,Mycobacterium phage Urkel,NC_051628,246196,Mycolicibacterium smegmatis MC2 155
1414747,Mycobacterium phage Validus,NC_023498,246196,Mycolicibacterium smegmatis MC2 155
1340821,Mycobacterium phage Velveteen,NC_022060,246196,Mycolicibacterium smegmatis MC2 155
2719209,Mycobacterium phage Veteran,NC_051716,246196,Mycolicibacterium smegmatis MC2 155
1647301,Mycobacterium phage Vincenzo,NC_028934,246196,Mycolicibacterium smegmatis MC2 155
1086800,Mycobacterium phage Violet,NC_023695,246196,Mycolicibacterium smegmatis MC2 155
1089108,Mycobacterium phage Vista,NC_023727,246196,Mycolicibacterium smegmatis MC2 155
1536599,Mycobacterium phage Vivaldi,KM347890,246196,Mycolicibacterium smegmatis MC2 155
1542912,Mycobacterium phage VohminGhazi,NC_029077,246196,Mycolicibacterium smegmatis MC2 155
1034149,Mycobacterium phage Vortex,NC_028801,246196,Mycolicibacterium smegmatis MC2 155
2027903,Mycobacterium phage Wachhund,NC_051717,246196,Mycolicibacterium smegmatis MC2 155
1088867,Mycobacterium phage Wally,JN699625,246196,Mycolicibacterium smegmatis MC2 155
1340713,Mycobacterium phage Wanda,NC_022067,246196,Mycolicibacterium smegmatis MC2 155
938131,Mycobacterium phage Wee,NC_014901,1772,Mycolicibacterium smegmatis
938131,Mycobacterium phage Wee,NC_014901,246196,Mycolicibacterium smegmatis MC2 155
1383054,Mycobacterium phage Wheeler,NC_022070,246196,Mycolicibacterium smegmatis MC2 155
1340826,Mycobacterium phage Whirlwind,NC_022052,1763,Mycobacterium
1340826,Mycobacterium phage Whirlwind,NC_022052,246196,Mycolicibacterium smegmatis MC2 155
2484216,Mycobacterium phage Whouxphf,NC_051718,246196,Mycolicibacterium smegmatis MC2 155
373415,Mycobacterium phage Wildcat,NC_008206,1763,Mycobacterium
373415,Mycobacterium phage Wildcat,NC_008206,85007,Corynebacteriales
1056833,Mycobacterium phage Wile,NC_023709,246196,Mycolicibacterium smegmatis MC2 155
1486404,Mycobacterium phage Willis,KJ595575,246196,Mycolicibacterium smegmatis MC2 155
2713268,Mycobacterium phage Willsammy,NC_051727,246196,Mycolicibacterium smegmatis MC2 155
1897769,Mycobacterium phage WillSterrel,NC_051719,246196,Mycolicibacterium smegmatis MC2 155
1327778,Mycobacterium phage Winky,KC661276,246196,Mycolicibacterium smegmatis MC2 155
1327036,Mycobacterium phage WIVsmall,NC_021334,246196,Mycolicibacterium smegmatis MC2 155
2178923,Mycobacterium phage Xavia,NC_051740,246196,Mycolicibacterium smegmatis MC2 155
1821538,Mycobacterium phage Xeno,NC_031243,246196,Mycolicibacterium smegmatis MC2 155
1698715,Mycobacterium phage XFactor,NC_028910,246196,Mycolicibacterium smegmatis MC2 155
2708633,Mycobacterium phage Ximenita,NC_051603,246196,Mycolicibacterium smegmatis MC2 155
1034119,Mycobacterium phage Yoshand,JF937109,246196,Mycolicibacterium smegmatis MC2 155
2599885,Mycobacterium phage Yuna,NC_051629,246196,Mycolicibacterium smegmatis MC2 155
1505226,Mycobacterium phage YungJamal,KJ829260,246196,Mycolicibacterium smegmatis MC2 155
2599886,Mycobacterium phage Yunkel11,NC_051630,246196,Mycolicibacterium smegmatis MC2 155
1391433,Mycobacterium phage Zaka,NC_022985,246196,Mycolicibacterium smegmatis MC2 155
1486474,Mycobacterium phage Zapner,NC_051724,246196,Mycolicibacterium smegmatis MC2 155
2599887,Mycobacterium phage Zavala,NC_051631,246196,Mycolicibacterium smegmatis MC2 155
1034151,Mycobacterium phage Zemanar,NC_042035,246196,Mycolicibacterium smegmatis MC2 155
2488980,Mycobacterium phage Zerg,NC_051720,246196,Mycolicibacterium smegmatis MC2 155
1486427,Mycobacterium phage ZoeJ,NC_024147,246196,Mycolicibacterium smegmatis MC2 155
1541820,Mycobacterium phage Zonia,KM363597,246196,Mycolicibacterium smegmatis MC2 155
75590,Mycoplasma phage MAV1,NC_001942,2111,Mycoplasma arthritidis
280702,Mycoplasma phage phiMFV1,NC_005964,2093,Mycoplasma
49964,Myxococcus phage Mx8,NC_003085,34,Myxococcus xanthus
1230469,Nitratiruptor phage NrS-1,AB746912,387092,Nitratiruptor sp. SB155-2
1472912,Nitrincola phage 1M3-16,NC_024217,267849,Nitrincola
1472912,Nitrincola phage 1M3-16,NC_024217,1926584,Nitrincola sp.
1109711,Nocardia phage NBR1,NC_016569,37326,Nocardia brasiliensis
2557579,Nodularia phage vB_NspS-kac65v151,NC_048756,70799,Nodularia spumigena
2557582,Nodularia phage vB_NspS-kac68v161,NC_048757,1955803,Nodularia spumigena kac68
1168479,Nonlabens phage P12024L,NC_018272,363408,Nonlabens
1168478,Nonlabens phage P12024S,NC_018271,363408,Nonlabens
1435411,Oenococcus phage phi9805,NC_023559,1247,Oenococcus oeni
1432847,Oenococcus phage phiS11,NC_023571,1247,Oenococcus oeni
1432848,Oenococcus phage phiS13,NC_023560,1247,Oenococcus oeni
2070189,Paenibacillus phage BN12,NC_048688,1464,Paenibacillus larvae
1589750,Paenibacillus phage Diva,NC_028788,1464,Paenibacillus larvae
2249765,Paenibacillus phage Eltigre,NC_048717,1464,Paenibacillus larvae
1636255,Paenibacillus phage Fern,NC_028851,1464,Paenibacillus larvae
1636257,Paenibacillus phage Harrison,NC_028746,1464,Paenibacillus larvae
1589749,Paenibacillus phage HB10c2,NC_028758,1464,Paenibacillus larvae
2249767,Paenibacillus phage Jacopo,NC_048718,1464,Paenibacillus larvae
2249777,Paenibacillus phage Kawika,NC_048715,1464,Paenibacillus larvae
2070192,Paenibacillus phage Leyra,NC_048692,1464,Paenibacillus larvae
2070193,Paenibacillus phage Likha,NC_048693,1464,Paenibacillus larvae
2249778,Paenibacillus phage Lucielle,NC_048716,1464,Paenibacillus larvae
2070195,Paenibacillus phage Pagassa,NC_048690,1464,Paenibacillus larvae
2070194,Paenibacillus phage PBL1c,NC_048689,1464,Paenibacillus larvae
754053,Paenibacillus phage PG1,NC_021558,59843,Paenibacillus glucanolyticus
1337877,Paenibacillus phage phiIBB_Pl23,NC_021865,1464,Paenibacillus larvae
1589752,Paenibacillus phage Rani,NC_029084,1464,Paenibacillus larvae
1589754,Paenibacillus phage Shelly,NC_041909,1464,Paenibacillus larvae
1589755,Paenibacillus phage Sitara,NC_028854,1464,Paenibacillus larvae
2070196,Paenibacillus phage Tadhana,NC_048691,1464,Paenibacillus larvae
1718161,Paenibacillus phage Tripp,NC_028930,1464,Paenibacillus larvae
1636261,Paenibacillus phage Vegas,NC_028767,1464,Paenibacillus larvae
1636262,Paenibacillus phage Willow,NC_041867,1464,Paenibacillus larvae
1636263,Paenibacillus phage Xenia,NC_028837,1464,Paenibacillus larvae
2249780,Paenibacillus phage Yerffej,NC_048714,1464,Paenibacillus larvae
2589665,Panteoa phage Kyle,NC_048796,69393,Pantoea sp.
881915,Pantoea phage LIMElight,NC_019454,549,Pantoea agglomerans
943335,Pantoea phage LIMEzero,NC_015585,549,Pantoea agglomerans
2588093,Pantoea phage vB_PagM_AAM37,NC_048766,549,Pantoea agglomerans
2508071,Pantoea phage vB_PagM_LIET2,NC_048751,549,Pantoea agglomerans
2588094,Pantoea phage vB_PagM_PSKM,NC_048767,549,Pantoea agglomerans
2721760,Pantoea phage vB_PagM_SSEM1,NC_048875,549,Pantoea agglomerans
2499073,Pantoea phage vB_PagS_AAS23,NC_048137,549,Pantoea agglomerans
2099652,Pantoea phage vB_PagS_Vid5,NC_042120,549,Pantoea agglomerans
1655644,Parabacteroides phage YZ-2015a,NC_029012,823,Parabacteroides distasonis
1655645,Parabacteroides phage YZ-2015b,NC_029014,46503,Parabacteroides merdae
1647282,Paracoccus phage Shpa,NC_041868,267,Paracoccus sp.
2494563,Paracoccus phage vB_PmaS-R3,NC_026608,59779,Paracoccus marcusii
2006930,Pasteurella phage PHB01,NC_047832,747,Pasteurella multocida
2005054,Pasteurella phage vB_PmuP_PHB02,NC_047831,747,Pasteurella multocida
2053078,Pectinobacterium phage PEAT2,NC_044940,29471,Pectobacterium atrosepticum
2772511,Pectinobacterium phage vB_PcaM_CBB,NC_041878,555,Pectobacterium carotovorum subsp. carotovorum
1429794,Pectobacterium bacteriophage PM2,NC_028940,122277,Pectobacterium
2488835,Pectobacterium phage Arno160,NC_048111,555,Pectobacterium carotovorum subsp. carotovorum
2489618,Pectobacterium phage Clickz,NC_048116,29471,Pectobacterium atrosepticum
2041489,Pectobacterium phage DU_PP_II,NC_047886,1913084,Pectobacterium sp.
2041492,Pectobacterium phage DU_PP_V,NC_047887,1913084,Pectobacterium sp.
2320194,Pectobacterium phage Gaspode,NC_048056,29471,Pectobacterium atrosepticum
2163634,Pectobacterium phage Jarilo,NC_047963,555,Pectobacterium carotovorum subsp. carotovorum
2489627,Pectobacterium phage Khlen,NC_048117,29471,Pectobacterium atrosepticum
2489628,Pectobacterium phage Koot,NC_048118,29471,Pectobacterium atrosepticum
2320195,Pectobacterium phage Lelidair,NC_048058,29471,Pectobacterium atrosepticum
2662283,Pectobacterium phage MA11,NC_053014,554,Pectobacterium carotovorum
2686474,Pectobacterium phage MA12,NC_053015,554,Pectobacterium carotovorum
1204539,Pectobacterium phage My1,NC_018837,555,Pectobacterium carotovorum subsp. carotovorum
2163635,Pectobacterium phage Nepra,NC_048704,29471,Pectobacterium atrosepticum
2320197,Pectobacterium phage Nobby,NC_048061,29471,Pectobacterium atrosepticum
1654601,Pectobacterium phage Peat1,NC_029081,29471,Pectobacterium atrosepticum
1965354,Pectobacterium phage phiA41,NC_048659,55208,Pectobacterium wasabiae
1211386,Pectobacterium phage PhiM1,NC_041854,218491,Pectobacterium atrosepticum SCRI1043
1116482,Pectobacterium phage phiTE,NC_020201,218491,Pectobacterium atrosepticum SCRI1043
2489634,Pectobacterium phage Phoria,NC_048119,29471,Pectobacterium atrosepticum
1399915,Pectobacterium phage PM1,NC_023865,555,Pectobacterium carotovorum subsp. carotovorum
1217810,Pectobacterium phage PP1,NC_019542,555,Pectobacterium carotovorum subsp. carotovorum
1916414,Pectobacterium phage PP101,NC_047791,555,Pectobacterium carotovorum subsp. carotovorum
1873958,Pectobacterium phage PP16,NC_031068,555,Pectobacterium carotovorum subsp. carotovorum
1897743,Pectobacterium phage PP2,NC_047778,554,Pectobacterium carotovorum
1932882,Pectobacterium phage PP47,NC_047801,555,Pectobacterium carotovorum subsp. carotovorum
1916101,Pectobacterium phage PP74,NC_047789,55208,Pectobacterium wasabiae
1927014,Pectobacterium phage PP81,NC_047797,555,Pectobacterium carotovorum subsp. carotovorum
1873959,Pectobacterium phage PP90,NC_031096,29471,Pectobacterium atrosepticum
1932883,Pectobacterium phage PP99,NC_047802,555,Pectobacterium carotovorum subsp. carotovorum
1685500,Pectobacterium phage PPWS1,NC_047758,555,Pectobacterium carotovorum subsp. carotovorum
2153295,Pectobacterium phage PPWS2,NC_048103,122277,Pectobacterium
1961914,Pectobacterium phage PPWS4,NC_047819,122277,Pectobacterium
1958917,Pectobacterium phage vB_PatP_CB1,NC_048653,29471,Pectobacterium atrosepticum
1958919,Pectobacterium phage vB_PatP_CB4,NC_048654,29471,Pectobacterium atrosepticum
1983582,Pectobacterium phage vB_PatP_CB5,NC_042131,29471,Pectobacterium atrosepticum
2489635,Pectobacterium phage Zenivior,NC_048120,29471,Pectobacterium atrosepticum
1127516,Pectobacterium phage ZF40,NC_019522,554,Pectobacterium carotovorum
2681621,Pediococcus phage cIP1,NC_016161,1253,Pediococcus
1283076,Pelagibacter phage HTVC008M,NC_020484,335992,Candidatus Pelagibacter ubique HTCC1062
1283077,Pelagibacter phage HTVC010P,NC_020481,335992,Candidatus Pelagibacter ubique HTCC1062
1283078,Pelagibacter phage HTVC011P,NC_020482,335992,Candidatus Pelagibacter ubique HTCC1062
1283079,Pelagibacter phage HTVC019P,NC_020483,335992,Candidatus Pelagibacter ubique HTCC1062
129861,Phage Gifsy-1,NC_010392,99287,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2
129862,Phage Gifsy-2,NC_010393,99287,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2
1871314,Phage MedPE-SWcel-C56,NC_047768,28211,Alphaproteobacteria
2712970,Phage NBEco001,NC_048853,28901,Salmonella enterica
2712971,Phage NBEco002,NC_048855,562,Escherichia coli
2712977,Phage NBSal003,NC_048856,28901,Salmonella enterica
2712979,Phage NBSal005,NC_048857,28901,Salmonella enterica
1391455,Phormidium phage MIS-PhV1A,NC_029032,1199,Phormidium sp.
1391456,Phormidium phage MIS-PhV1B,NC_028998,1199,Phormidium sp.
2664246,Photobacterium phage PDCC-1,NC_048821,38293,Photobacterium damselae
2664246,Photobacterium phage PDCC-1,NC_048821,85581,Photobacterium damselae subsp. damselae
994601,Planktothrix phage PaV-LD,NC_016564,598707,Planktothrix agardhii HAB637
1647386,Polaribacter phage P12002L,NC_028924,52959,Polaribacter
1647387,Polaribacter phage P12002S,NC_028763,52959,Polaribacter
889955,Prochlorococcus phage MED4-184,NC_020847,1218,Prochlorococcus
889956,Prochlorococcus phage MED4-213,NC_020845,1218,Prochlorococcus
382262,Prochlorococcus phage P-GSP1,NC_020878,59919,Prochlorococcus marinus subsp. pastoris str. CCMP1986
445700,Prochlorococcus phage P-HM1,NC_015280,59919,Prochlorococcus marinus subsp. pastoris str. CCMP1986
445696,Prochlorococcus phage P-HM2,NC_015284,59919,Prochlorococcus marinus subsp. pastoris str. CCMP1986
444862,Prochlorococcus phage P-RSM4,NC_015283,59922,Prochlorococcus marinus str. MIT 9303
268746,Prochlorococcus phage P-SSM2,NC_006883,1218,Prochlorococcus
268746,Prochlorococcus phage P-SSM2,NC_006883,167555,Prochlorococcus marinus str. NATL1A
536453,Prochlorococcus phage P-SSM3,NC_021559,59920,Prochlorococcus marinus str. NATL2A
268747,Prochlorococcus phage P-SSM4,NC_006884,1218,Prochlorococcus
268747,Prochlorococcus phage P-SSM4,NC_006884,59920,Prochlorococcus marinus str. NATL2A
536454,Prochlorococcus phage P-SSM5,HQ632825,1219,Prochlorococcus marinus
445688,Prochlorococcus phage P-SSM7,NC_015290,167555,Prochlorococcus marinus str. NATL1A
885867,Prochlorococcus phage P-SSP10,NC_020835,59920,Prochlorococcus marinus str. NATL2A
382273,Prochlorococcus phage P-SSP3,NC_020874,1219,Prochlorococcus marinus
382275,Prochlorococcus phage P-SSP6,HQ634152,1219,Prochlorococcus marinus
1542477,Prochlorococcus phage P-TIM68,NC_028955,1218,Prochlorococcus
1542477,Prochlorococcus phage P-TIM68,NC_028955,1220,Prochlorococcus sp.
444861,Prochlorococcus phage Syn1,NC_015288,1131,Synechococcus sp.
444878,Prochlorococcus phage Syn33,NC_015285,32051,Synechococcus sp. WH 7803
1897531,Propionibacterium phage Anatole,NC_041890,1744,Propionibacterium freudenreichii
1229794,Propionibacterium phage ATCC29399B_C,NC_018851,1747,Cutibacterium acnes
1229793,Propionibacterium phage ATCC29399B_T,NC_018847,1747,Cutibacterium acnes
1655012,Propionibacterium phage Attacne,NC_027629,1747,Cutibacterium acnes
1897532,Propionibacterium phage B22,NC_041891,1744,Propionibacterium freudenreichii
1897533,Propionibacterium phage B3,NC_041892,1744,Propionibacterium freudenreichii
189836,Propionibacterium phage B5,NC_003460,1744,Propionibacterium freudenreichii
1654740,Propionibacterium phage BruceLethal,NC_031084,1747,Cutibacterium acnes
1897534,Propionibacterium phage Doucette,NC_041893,1744,Propionibacterium freudenreichii
1897536,Propionibacterium phage E6,NC_041894,1744,Propionibacterium freudenreichii
1654780,Propionibacterium phage Enoki,NC_031119,1747,Cutibacterium acnes
1897537,Propionibacterium phage G4,NC_041895,1744,Propionibacterium freudenreichii
1655013,Propionibacterium phage Keiki,NC_041954,1747,Cutibacterium acnes
1655014,Propionibacterium phage Kubed,NC_027625,1747,Cutibacterium acnes
1655015,Propionibacterium phage Lauchelly,NC_027628,1747,Cutibacterium acnes
1654781,Propionibacterium phage Moyashi,NC_031003,1747,Cutibacterium acnes
1655016,Propionibacterium phage MrAK,NC_027620,1747,Cutibacterium acnes
1655017,Propionibacterium phage Ouroboros,NC_027630,1747,Cutibacterium acnes
1229792,Propionibacterium phage P1.1,NC_018842,1747,Cutibacterium acnes
1229789,Propionibacterium phage P100D,NC_018852,1747,Cutibacterium acnes
1229791,Propionibacterium phage P100_1,NC_018840,1747,Cutibacterium acnes
1229790,Propionibacterium phage P100_A,NC_018838,1747,Cutibacterium acnes
1229786,Propionibacterium phage P101A,NC_018841,1747,Cutibacterium acnes
1229787,Propionibacterium phage P104A,NC_018845,1747,Cutibacterium acnes
1229788,Propionibacterium phage P105,NC_018849,1747,Cutibacterium acnes
1229784,Propionibacterium phage P14,NC_018839,1747,Cutibacterium acnes
1229782,Propionibacterium phage P9.1,NC_018834,1747,Cutibacterium acnes
1747271,Propionibacterium phage PA1-14,NC_028694,1747,Cutibacterium acnes
376758,Propionibacterium phage PA6,NC_009541,1747,Cutibacterium acnes
1690805,Propionibacterium phage PAC1,NC_028967,1747,Cutibacterium acnes
1498188,Propionibacterium phage Pacnes 2012-15,NC_027371,1747,Cutibacterium acnes
504501,Propionibacterium phage PAD20,NC_015454,1747,Cutibacterium acnes
504553,Propionibacterium phage PAS50,NC_015453,1747,Cutibacterium acnes
1838137,Propionibacterium phage PFR1,NC_031076,1744,Propionibacterium freudenreichii
1838138,Propionibacterium phage PFR2,NC_031108,1744,Propionibacterium freudenreichii
1500798,Propionibacterium phage PHL009M11,NC_027336,1747,Cutibacterium acnes
1235645,Propionibacterium phage PHL010M04,NC_022336,1747,Cutibacterium acnes
1500799,Propionibacterium phage PHL025M00,NC_027357,1747,Cutibacterium acnes
1500800,Propionibacterium phage PHL030N00,NC_027373,1747,Cutibacterium acnes
1235646,Propionibacterium phage PHL037M02,NC_022339,1747,Cutibacterium acnes
1500801,Propionibacterium phage PHL041M10,NC_027391,1747,Cutibacterium acnes
1500802,Propionibacterium phage PHL055N00,NC_027400,1747,Cutibacterium acnes
1235647,Propionibacterium phage PHL060L00,NC_022338,1747,Cutibacterium acnes
1500803,Propionibacterium phage PHL064M01,KJ578763,1747,Cutibacterium acnes
1500804,Propionibacterium phage PHL064M02,KJ578764,1747,Cutibacterium acnes
1235648,Propionibacterium phage PHL066M04,JX570711,1747,Cutibacterium acnes
1500805,Propionibacterium phage PHL067M01,NC_027380,1747,Cutibacterium acnes
1500806,Propionibacterium phage PHL067M09,KJ578766,1747,Cutibacterium acnes
1235649,Propionibacterium phage PHL067M10,NC_022335,1747,Cutibacterium acnes
1500807,Propionibacterium phage PHL070N00,NC_027333,1747,Cutibacterium acnes
1235650,Propionibacterium phage PHL071N05,NC_022337,1747,Cutibacterium acnes
1235651,Propionibacterium phage PHL073M02,JX570703,1747,Cutibacterium acnes
